ref_id,id,ci_310_390,ci_415_750,ci_750_950,obs_id,r310,r390,r750,r950,r1050,r1400,r415,r433_2,r479_9,r556_9,r628_8,r748_7,r828_4,r898_8,r996_2,W300,W305,W310,W315,W320,W325,W330,W335,W340,W345,W350,W355,W360,W365,W370,W375,W380,W385,W390,W395,W400,W405,W410,W415,W420,W425,W430,W435,W440,W445,W450,W455,W460,W465,W470,W475,W480,W485,W490,W495,W500,W505,W510,W515,W520,W525,W530,W535,W540,W545,W550,W555,W560,W565,W570,W575,W580,W585,W590,W595,W600,W605,W610,W615,W620,W625,W630,W635,W640,W645,W650,W655,W660,W665,W670,W675,W680,W685,W690,W695,W700,W705,W710,W715,W720,W725,W730,W735,W740,W745,W750,W755,W760,W765,W770,W775,W780,W785,W790,W795,W800,W805,W810,W815,W820,W825,W830,W835,W840,W845,W850,W855,W860,W865,W870,W875,W880,W885,W890,W895,W900,W905,W910,W915,W920,W925,W930,W935,W940,W945,W950,W955,W960,W965,W970,W975,W980,W985,W990,W995,W1000,W1005,W1010,W1015,W1020,W1025,W1030,W1035,W1040,W1045,W1050,W1055,W1060,W1065,W1070,W1075,W1080,W1085,W1090,W1095,W1100,W1105,W1110,W1115,W1120,W1125,W1130,W1135,W1140,W1145,W1150,W1155,W1160,W1165,W1170,W1175,W1180,W1185,W1190,W1195,W1200,W1205,W1210,W1215,W1220,W1225,W1230,W1235,W1240,W1245,W1250,W1255,W1260,W1265,W1270,W1275,W1280,W1285,W1290,W1295,W1300,W1305,W1310,W1315,W1320,W1325,W1330,W1335,W1340,W1345,W1350,W1355,W1360,W1365,W1370,W1375,W1380,W1385,W1390,W1395,W1400,W1405,W1410,W1415,W1420,W1425,W1430,W1435,W1440,W1445,group_title,uv_sl,v_sl,n_sl,vn_sl,n_uv_sl,n_v_sl,n_n_sl,n_vn_sl,curv,n_curv,uv_curv,n_uv_curv,curv_300_600,n_curv_300_600,uv_down,bd_pyrox_sulf_588_750_828_depth,bd_pyrox_sulf_588_750_828_pres,bd_pyrox_sulf_588_750_828_sigma,bd_pyrox_sulf_528_750_828_depth,bd_pyrox_sulf_528_750_828_pres,bd_pyrox_sulf_528_750_828_sigma,bd_mgs_cas_559_629_749_depth,bd_mgs_cas_559_629_749_pres,bd_mgs_cas_559_629_749_sigma,bd_fe2_1000_1050_1200_depth,bd_fe2_1000_1050_1200_pres,bd_fe2_1000_1050_1200_sigma,BandDepth0.450_0.900_0.500,BandDepth0.450_0.900_0.500_present,bd_yn_ilmenite__0.450_0.900_0.500
1125716555401148,8882897,0.699808,0.661759,0.783146,orb_11257_165554,0.0149451,0.021356,0.0339308,0.0433262,0.0373171,0.059468,0.022454,0.0240043,0.0245074,0.0278447,0.0300505,0.0339308,0.0338264,0.0403407,0.0420641,0.0148521,0.0149221,0.0149433,0.0150688,0.0160085,0.0172681,0.016685,0.0175342,0.0190099,0.0191446,0.0192215,0.0184521,0.0191176,0.0196691,0.0193473,0.0203179,0.0192859,0.0203531,0.0207551,0.0213803,0.0208676,0.0214278,0.0225546,0.02248,0.0225023,0.0219986,0.0229898,0.0237547,0.023188,0.0231269,0.0234662,0.0231996,0.0232392,0.0234945,0.0239973,0.024346,0.0244986,0.0248431,0.0253911,0.0252816,0.0254365,0.025708,0.0259299,0.026122,0.0267805,0.0269904,0.0271519,0.0271782,0.0273449,0.0273381,0.0273866,0.0276324,0.0281439,0.0284658,0.0284558,0.0285368,0.028696,0.028459,0.0289412,0.0291048,0.0289979,0.0291322,0.0294184,0.0296186,0.0297163,0.0300102,0.0300345,0.0301393,0.0301583,0.0304395,0.0304647,0.031074,0.0312681,0.0311192,0.0311684,0.0316784,0.0324035,0.0324871,0.0317448,0.0315167,0.0313934,0.0309498,0.0315278,0.0321194,0.0321415,0.0330029,0.0335989,0.0334549,0.0330953,0.033247,0.0338931,0.0345326,0.0344408,0.0335482,0.0345758,0.0347127,0.0345485,0.0337548,0.0344336,0.035033,0.0356651,0.03581,0.033564,0.0319545,0.0355029,0.0341262,0.0342632,0.0331967,0.0331509,0.0328914,0.0333908,0.0333437,0.0327599,0.0329109,0.0370366,0.0389037,0.0387176,0.0397315,0.040038,0.0377384,0.0394686,0.0379158,0.0369699,0.0418768,0.0428279,0.0385575,0.0410088,0.0417694,0.0388537,0.0403301,0.0396333,0.0392079,0.0383921,0.0374167,0.0395193,0.0384993,0.0373261,0.0361466,0.0421802,0.0419884,0.0407393,0.0459069,0.0423797,0.046662,0.0433442,0.0430643,0.0390098,0.0405314,0.0422452,0.0416244,0.0379322,0.0351844,0.040987,0.0426494,0.0396361,0.0388723,0.0389272,0.039382,0.0355276,0.0365257,0.043062,0.0429778,0.0433131,0.0380085,0.041722,0.0409624,0.0466753,0.0450168,0.0393065,0.0314553,0.0414332,0.045966,0.0453891,0.0411649,0.0424866,0.0473681,0.0438317,0.0411038,0.041564,0.042748,0.0436422,0.0456366,0.046111,0.0456099,0.0385608,0.0423328,0.0413867,0.0477225,0.0423005,0.0443186,0.0408581,0.0379833,0.0456217,0.0378543,0.0432226,0.0425257,0.0421097,0.0437973,0.0439073,0.0480641,0.0484223,0.0463916,0.0489468,0.0500116,0.0550733,0.0451904,0.0404326,0.0415855,0.0485644,0.0495974,0.0456534,0.0403329,0.0355194,0.0353279,0.0502302,0.0486958,0.046535,0.0468511,0.0444063,0.0506429,0.0587431,0.057341,0.0436085,0.0428907,0.0426987,0.0546522,0.0509498,0.0428988,0.0488866,0.0501798,lrm_rachmaninoff,6.0155e-05,3.721571428571429e-05,2.343410071942445e-05,2.8049952153110044e-05,0.6734493716588145,0.7262473272057697,0.7066965294793918,0.7152528196007547,-1.65E-08,0.7111897330837154,-5.45E-07,7.059049897811812,-6.85E-08,1.0078642243563816,3.260368706421419,-0.076711112,0,-0.028446438,-0.105888341,0,-0.039659868,0.028253158,1,0.011415431,0.1009356316254155,1,0.031531492,0.1777588805005444,1,1
1125716555401149,8882898,0.709742,0.655128,0.741318,orb_11257_165554,0.0139357,0.0196349,0.0312403,0.0421415,0.0349814,0.0345852,0.0204664,0.0217159,0.0223198,0.0254629,0.0277667,0.0312403,0.0357938,0.0313435,0.038721,0.0143457,0.0142955,0.0139875,0.01379,0.0148491,0.015537,0.0149667,0.0155556,0.0167748,0.0169753,0.0172374,0.0166683,0.0168837,0.0176225,0.0175734,0.0185998,0.0174839,0.0184597,0.019051,0.0195671,0.0190731,0.0194834,0.0205175,0.0204731,0.0205124,0.020016,0.0208631,0.0215188,0.0209957,0.0210349,0.0212767,0.0211372,0.0211879,0.0213691,0.0219277,0.0221865,0.0223118,0.0227617,0.0232187,0.023159,0.0231746,0.023256,0.0236119,0.0240745,0.024679,0.0245653,0.0247616,0.0249356,0.0249626,0.0249642,0.025035,0.0252592,0.0258369,0.0262258,0.0261966,0.0261757,0.0263599,0.0261678,0.0267164,0.0268409,0.0267694,0.026846,0.0271322,0.0273868,0.0275901,0.0278172,0.0277331,0.0278036,0.0279409,0.0283102,0.0280627,0.028432,0.0290947,0.0290911,0.0289899,0.0296124,0.0302399,0.0304193,0.0297947,0.0295912,0.0295035,0.0290811,0.0295628,0.0304176,0.0304668,0.0310558,0.0308352,0.0309098,0.0311505,0.0310632,0.0312221,0.0316018,0.0322099,0.0319616,0.0317509,0.0320716,0.0321547,0.0317182,0.0315008,0.0317149,0.0331323,0.0345227,0.0345357,0.0341932,0.0341295,0.0351264,0.0362337,0.035429,0.0351613,0.0373125,0.037425,0.0386139,0.0357769,0.0360476,0.0395563,0.0397283,0.0400223,0.0384613,0.0392289,0.0373491,0.0334322,0.0298038,0.030371,0.0350533,0.0349863,0.0369949,0.0375452,0.0392824,0.0384053,0.0389561,0.0387208,0.0406012,0.0372156,0.0343047,0.0378587,0.0353292,0.0328354,0.037108,0.0406427,0.0386131,0.0386453,0.0447264,0.0431199,0.0401867,0.0370624,0.0372804,0.0371378,0.039035,0.0368419,0.0394663,0.0354653,0.0325681,0.0385103,0.0404973,0.035775,0.0312545,0.0369875,0.0386182,0.0363038,0.0342107,0.0397129,0.0380597,0.0396221,0.0375916,0.0355951,0.0393259,0.0403347,0.0395177,0.0404223,0.0391437,0.0366676,0.0434471,0.0361246,0.0354472,0.0400722,0.0410981,0.0383238,0.0352431,0.0375608,0.0386265,0.0430313,0.0398671,0.0430092,0.041333,0.0357491,0.0294645,0.0348032,0.0370772,0.0333692,0.0386995,0.0396984,0.0343012,0.0312474,0.0275884,0.0302022,0.0372787,0.0432564,0.0338498,0.0316768,0.0287077,0.0379812,0.040429,0.0399139,0.03895,0.0409472,0.0371013,0.0335793,0.0303675,0.0367416,0.035492,0.0337768,0.0298475,0.0305493,0.0206097,0.0345317,0.0337159,0.0278082,0.0260365,0.0310687,0.0354732,0.0358228,0.0341837,0.0279824,0.0278454,0.0293921,0.0291298,0.0301772,0.02712,0.0347171,0.0374497,lrm_rachmaninoff,4.7274e-05,3.471142857142857e-05,8.96057553956835e-06,1.758526315789474e-05,0.5292435474324461,0.6773773581223672,0.2702219176988502,0.4484110699529626,-2.49E-08,1.0752109828713567,-2.11E-07,2.7372513832810386,-3.20E-08,0.4702865020411984,3.2118128264219923,-0.002511891,0,-0.000986162,-0.032581681,0,-0.012921067,0.024807561,1,0.010859053,0.1315676705445624,1,0.043533771,0.1945568452370667,1,1
1125716555401150,8882899,0.667963,0.62876,0.827315,orb_11257_165554,0.0123431,0.0184787,0.031044,0.0375238,0.0341432,0.0492131,0.0195192,0.0207766,0.0214258,0.0246228,0.0267197,0.031044,0.0282741,0.0408997,0.0383697,0.0128011,0.0129904,0.0123676,0.0126062,0.0137016,0.0145717,0.0142705,0.0146424,0.0159023,0.0163808,0.016411,0.0158262,0.0162758,0.016801,0.016592,0.017475,0.0162455,0.0169604,0.0176908,0.0185545,0.0181491,0.0185348,0.0195198,0.0195384,0.0194309,0.0190742,0.0199877,0.0205742,0.0200179,0.0201878,0.0205364,0.0203876,0.0202812,0.0204594,0.0210531,0.021378,0.0214196,0.021826,0.0223315,0.0221961,0.02225,0.0224594,0.0227938,0.0230759,0.023737,0.0237431,0.023933,0.0240405,0.0242597,0.0242186,0.0242831,0.024386,0.0249692,0.0253834,0.0253458,0.0252995,0.0254102,0.0252078,0.0257548,0.0259014,0.0259539,0.0261581,0.0262426,0.0264483,0.02674,0.0268181,0.0266913,0.0266583,0.02677,0.0271722,0.0271912,0.0276298,0.0279422,0.0277165,0.0277714,0.0283219,0.0287314,0.0291654,0.0285334,0.0281969,0.0283219,0.0279772,0.0283366,0.0289818,0.0293623,0.0296749,0.0296459,0.029629,0.0299367,0.0300713,0.0309814,0.0307965,0.0308121,0.0304822,0.0301349,0.0301486,0.0309249,0.0299837,0.0298529,0.0293414,0.0296997,0.0316467,0.031856,0.0299364,0.0286517,0.0284745,0.0283991,0.0289614,0.0293723,0.0296605,0.0291762,0.0307083,0.0279118,0.0297874,0.0316316,0.0318796,0.0349566,0.0341415,0.0360606,0.0348264,0.0369648,0.0351695,0.0289522,0.0374965,0.0335836,0.0360107,0.0373797,0.0399049,0.0349865,0.0365874,0.034664,0.0341678,0.0334912,0.0352646,0.0355076,0.034946,0.038288,0.0376542,0.040663,0.0368265,0.0390824,0.0420998,0.0383142,0.0392181,0.03799,0.0381337,0.0358282,0.0379559,0.0396567,0.0371669,0.0346604,0.0325874,0.0372298,0.0392711,0.0351599,0.0373101,0.0363714,0.0373215,0.0335468,0.0372207,0.0386252,0.0389573,0.0393925,0.0386338,0.0381469,0.0373697,0.0404748,0.0459151,0.0425242,0.0397493,0.0395533,0.0418878,0.0417779,0.038305,0.0407693,0.0424868,0.0419583,0.0369531,0.0401106,0.04474,0.0408483,0.0409358,0.0418374,0.0417017,0.0402761,0.04161,0.0337261,0.0422351,0.0415453,0.0388793,0.0408659,0.0401993,0.0461311,0.0359958,0.0385314,0.0396448,0.0406683,0.0443671,0.0458882,0.046466,0.0396732,0.045139,0.0480176,0.0468371,0.0476199,0.0484893,0.0453661,0.0470634,0.0591068,0.0463949,0.0453259,0.0451645,0.0486298,0.0503851,0.047601,0.041432,0.0427893,0.0425924,0.0495039,0.0493185,0.049685,0.045925,0.044021,0.0502129,0.0490604,0.0473722,0.0410771,0.0468915,0.0502748,0.0523925,lrm_rachmaninoff,5.348000000000002e-05,3.666371428571428e-05,3.0807338129496406e-05,3.27688038277512e-05,0.5987211768982365,0.7154753043570378,0.9290494736402224,0.8355800111460923,-8.38E-09,0.3613852798607947,-3.74E-07,4.851881760630173,-5.15E-08,0.7578600114239638,3.221687648629139,-0.148197933,0,-0.061615186,-0.185067599,0,-0.077935208,0.039865996,1,0.018035781,0.1327387349291322,1,0.044924633,0.1875350103742258,1,1
1125716555401151,8882900,0.696589,0.628122,0.813203,orb_11257_165554,0.0124843,0.017922,0.0297624,0.036599,0.038393,0.0562128,0.0186944,0.0199536,0.0206051,0.0236647,0.0258611,0.0297624,0.0333922,0.0398694,0.0386908,0.0133124,0.0130199,0.0125085,0.0126097,0.0135548,0.0141188,0.0137794,0.014368,0.0153411,0.0155008,0.0156534,0.0152198,0.0155582,0.0161199,0.0159351,0.0166161,0.0161061,0.0166059,0.0172954,0.0178566,0.0174414,0.0176946,0.0186181,0.0187081,0.0186854,0.0183003,0.0190617,0.0197833,0.0192917,0.0192893,0.0195123,0.0194053,0.0194871,0.0197322,0.0201013,0.0202767,0.0205789,0.0209841,0.0214039,0.0213414,0.0214019,0.0215591,0.0219315,0.0221524,0.0227248,0.0227652,0.0228858,0.0230238,0.0232124,0.0232024,0.0231923,0.0234033,0.0239625,0.0242379,0.0242642,0.0243599,0.024401,0.0243588,0.0247433,0.0247965,0.0248352,0.0251851,0.0254297,0.0256686,0.0257743,0.0258854,0.0258735,0.0262092,0.0261619,0.0264912,0.0264024,0.0270751,0.0271528,0.0270061,0.027317,0.02781,0.028267,0.0284528,0.0280142,0.0278334,0.027686,0.0275483,0.0278749,0.0284873,0.0287509,0.0292079,0.0293338,0.0293165,0.0288282,0.0287793,0.0297178,0.0300685,0.0302946,0.0302717,0.0301263,0.0302861,0.0303767,0.0301357,0.0304871,0.0303647,0.0312556,0.0318669,0.0314704,0.0313801,0.0318239,0.0341403,0.0335645,0.034817,0.0365883,0.0354556,0.0348564,0.0366035,0.0333944,0.0341137,0.0354123,0.037585,0.0367421,0.0399173,0.0374667,0.0350808,0.0390253,0.0360737,0.0349022,0.037758,0.0379451,0.0324001,0.0378871,0.0417015,0.0356021,0.0342899,0.0349614,0.0355757,0.036068,0.0368998,0.0347581,0.0354,0.0373237,0.0383672,0.0398403,0.0389591,0.0371974,0.0411998,0.0378478,0.0403788,0.0387276,0.0354491,0.0340662,0.0357781,0.0357502,0.0370348,0.0390255,0.0390141,0.0374493,0.0413394,0.0365781,0.0382184,0.0351456,0.0340514,0.0349035,0.0354881,0.0397263,0.0396948,0.0372935,0.0395452,0.0372459,0.035916,0.0454085,0.0468635,0.0404954,0.0387789,0.0392074,0.0420171,0.0416201,0.0419278,0.0424222,0.0459243,0.044961,0.0375654,0.0374063,0.0447757,0.039994,0.0378854,0.0412339,0.0463174,0.039726,0.043245,0.0399496,0.0507636,0.0518283,0.0429387,0.041028,0.0439603,0.0549374,0.0427887,0.046153,0.0420859,0.0408265,0.0423892,0.0396425,0.0432466,0.0353228,0.044382,0.0428189,0.0457305,0.0512871,0.0463127,0.048775,0.0522499,0.039447,0.03987,0.0472306,0.0418611,0.0466219,0.0493085,0.0614536,0.0507886,0.0446573,0.0479834,0.0514859,0.0511688,0.0559479,0.0503128,0.0373814,0.0536199,0.0508185,0.0495042,0.0555114,0.0526807,0.0581509,0.0610496,lrm_rachmaninoff,4.128999999999999e-05,3.507542857142857e-05,4.508172661870505e-05,4.173033492822966e-05,0.4622512601744235,0.6844806485516033,1.359518768218388,1.0640923577115888,7.532997532105324e-09,-0.32491851,-1.11E-07,1.4334280444644154,-1.95E-08,0.2867560747341512,3.149861622738376,-0.018006204,0,-0.007465613,-0.049498538,0,-0.020741631,0.030516613,1,0.014298561,-0.011135956,0,-0.003507839,0.2286784476572968,1,1
1125716555401152,8882901,0.674852,0.617277,0.741362,orb_11257_165554,0.0113556,0.0168269,0.0287306,0.0387539,0.033541,0.0462219,0.0177348,0.0189665,0.0196407,0.0226245,0.024863,0.0287306,0.0283506,0.0329292,0.035046,0.0117164,0.0118551,0.0113573,0.0115578,0.0124338,0.0130723,0.0127924,0.0136257,0.0147905,0.014696,0.0150418,0.0147112,0.0149571,0.0151489,0.0151245,0.0159007,0.0150421,0.0159814,0.0163248,0.0169718,0.0167124,0.0168432,0.0177515,0.0177548,0.0176604,0.0173663,0.0182258,0.0187649,0.0182713,0.0184017,0.0185968,0.0184369,0.0185844,0.0187317,0.0191726,0.0194576,0.01962,0.0199509,0.0205028,0.0203777,0.0204226,0.0206367,0.0209156,0.0210741,0.0216242,0.0217633,0.021939,0.0220302,0.0221636,0.0222231,0.0222734,0.0224402,0.0228663,0.0231439,0.0232148,0.0233787,0.0234493,0.0232445,0.0236055,0.0237603,0.0239059,0.0239837,0.0242577,0.0245571,0.0248023,0.0249445,0.0248398,0.0248581,0.0249069,0.0253152,0.0252537,0.0254585,0.0259619,0.0257742,0.0258354,0.0260891,0.0264819,0.0268783,0.0264713,0.0261722,0.0261176,0.0259555,0.0263412,0.0268698,0.0275177,0.0278804,0.0279807,0.0278282,0.0278684,0.0282715,0.0287017,0.0292011,0.0291855,0.0287216,0.0292229,0.0298753,0.0298767,0.0287601,0.0284853,0.02883,0.0305153,0.0308855,0.0283021,0.0266712,0.0300016,0.0298502,0.0285013,0.0293444,0.0294514,0.0267497,0.0299673,0.0301109,0.0274026,0.0315327,0.0351595,0.0342297,0.0321736,0.0313116,0.0346009,0.0322784,0.0325448,0.0347497,0.0340117,0.036328,0.033366,0.0330791,0.0362677,0.0419502,0.0356688,0.0335495,0.0361222,0.035029,0.0327892,0.0343669,0.0338138,0.0347877,0.0359964,0.0360493,0.0378052,0.0351718,0.0329071,0.0389243,0.03721,0.0412001,0.0383505,0.0361705,0.033215,0.0338288,0.0319027,0.0342198,0.0340192,0.0361495,0.0377332,0.0377227,0.0342277,0.0334218,0.0308937,0.0321048,0.0331863,0.0276334,0.0343514,0.0377956,0.0353984,0.0339018,0.0331951,0.0329243,0.0384323,0.042762,0.0391862,0.0342879,0.0353343,0.0391788,0.0339026,0.0388203,0.0409696,0.0399606,0.0393677,0.0360503,0.0345201,0.044029,0.0403612,0.0408453,0.0423403,0.0436031,0.0370164,0.0334947,0.0349173,0.044933,0.0423418,0.0340836,0.0405559,0.0362729,0.0462787,0.0385122,0.0412946,0.0429087,0.0425755,0.0379512,0.0374259,0.0386571,0.0361818,0.0430624,0.0378861,0.0402276,0.0460268,0.0482749,0.0378753,0.038442,0.0469602,0.0365036,0.0443636,0.0387087,0.0421983,0.0412315,0.0468298,0.0439112,0.0465402,0.0394312,0.0402405,0.046347,0.0467781,0.0468861,0.034007,0.045562,0.0459744,0.0345372,0.0329774,0.0455761,0.0604125,0.0556196,lrm_rachmaninoff,4.995999999999999e-05,3.425514285714286e-05,3.873079136690647e-05,3.723177033492824e-05,0.5593139490993992,0.6684731549704913,1.1679951439440357,0.9493823221310748,8.608561185985791e-10,-0.037131047,-3.31E-07,4.289397338118829,-3.49E-08,0.5137740253475155,3.236620327262181,-0.093357277,0,-0.041114046,-0.127555953,0,-0.056838652,0.032594674,1,0.015884964,0.071380119,1,0.025101426,0.2060051148193874,1,1
1125716555401153,8882902,0.670988,0.622117,0.738283,orb_11257_165554,0.0124791,0.0185981,0.0308153,0.0417391,0.0366133,0.0422523,0.0191707,0.020399,0.0211875,0.0245286,0.0268214,0.0308153,0.0333009,0.0305104,0.0395903,0.0132906,0.0128247,0.0125134,0.0126482,0.0134574,0.0142362,0.0139603,0.0145305,0.0153657,0.0155038,0.0159293,0.0155318,0.0159408,0.0165315,0.0164298,0.0170229,0.0162265,0.0172285,0.0179253,0.0185212,0.0179978,0.0182575,0.0192004,0.0191924,0.0191571,0.0187714,0.0195906,0.0202293,0.0197729,0.019872,0.0200494,0.0200054,0.0200578,0.0202455,0.0207049,0.021043,0.0211917,0.0214269,0.0219437,0.021946,0.0220409,0.0220961,0.0224274,0.0229001,0.0234495,0.0235327,0.0236894,0.0238005,0.0238815,0.0239383,0.0239933,0.0242323,0.0248337,0.0250908,0.02505,0.0251839,0.0252991,0.0251066,0.0255824,0.0258307,0.0257149,0.0258689,0.0261299,0.026379,0.0267119,0.0270722,0.0267962,0.0270091,0.0271382,0.0274419,0.0273025,0.0275699,0.0282805,0.0283266,0.0284194,0.0288151,0.0296366,0.0297421,0.0291281,0.0289737,0.0288995,0.0284241,0.0288135,0.0296282,0.0295948,0.0300902,0.0303684,0.030201,0.030148,0.0304935,0.0307915,0.0310553,0.0313215,0.0314727,0.0308674,0.0314937,0.0315728,0.0311131,0.0314778,0.0311649,0.0315213,0.0332178,0.0328307,0.0319554,0.033073,0.0329029,0.0339564,0.0356309,0.0351316,0.0346869,0.0392958,0.0376874,0.0346503,0.0351174,0.0376552,0.0365619,0.0360145,0.037079,0.0384868,0.0369491,0.033214,0.032848,0.0322203,0.0368864,0.0324447,0.0332619,0.0383401,0.0430069,0.0401665,0.0363968,0.0368154,0.0393605,0.0350213,0.0363401,0.0370515,0.0367996,0.0387089,0.0380144,0.0414149,0.0414333,0.0374493,0.0418353,0.0420387,0.0431403,0.0385971,0.034152,0.0344841,0.0380512,0.0377003,0.038672,0.0370357,0.0376641,0.0370047,0.0375421,0.0371734,0.0414277,0.0356846,0.0382995,0.0348805,0.0345455,0.0388652,0.0361102,0.0360426,0.0350333,0.0355846,0.0320165,0.0414436,0.0383891,0.0362261,0.0348648,0.0421331,0.0413204,0.0370627,0.038918,0.0410221,0.0394461,0.039744,0.036983,0.0364196,0.041333,0.0401394,0.0449489,0.0427544,0.044154,0.0392675,0.0367181,0.0324944,0.0432257,0.0401278,0.0350387,0.0367736,0.0341605,0.0375104,0.0329954,0.0359571,0.0386039,0.0373016,0.0356955,0.0316433,0.0340756,0.04682,0.0409932,0.0397788,0.0374941,0.0352062,0.0337157,0.0349424,0.0415134,0.0359277,0.0351518,0.0335128,0.032209,0.0343351,0.028347,0.0388022,0.0407029,0.0420263,0.0410358,0.0395871,0.0433811,0.0430544,0.0331234,0.02936,0.0325502,0.0327431,0.0278458,0.031423,0.0363276,0.0341741,0.0324436,lrm_rachmaninoff,4.707200000000002e-05,3.655342857142856e-05,2.3771223021582786e-06,1.382373205741627e-05,0.5269821099280813,0.7133231300197653,0.071686305,0.352494838,-3.19E-08,1.3754910723207292,-1.14E-07,1.4780120632072462,-2.43E-08,0.3574805205323235,3.2334560914141326,-0.045071298,0,-0.01820062,-0.077346868,0,-0.031578165,0.03142772,1,0.014186218,0.045332632,1,0.014768132,0.1821246691254106,1,1
1125716555401154,8882903,0.679374,0.616768,0.769544,orb_11257_165554,0.012333,0.0181534,0.031339,0.0407241,0.0425072,0.0596823,0.0193289,0.0204738,0.0212028,0.02453,0.0266955,0.031339,0.0318143,0.0400695,0.0398004,0.0128359,0.0123239,0.0123145,0.012541,0.0137473,0.0144684,0.0138729,0.0145828,0.0155365,0.0157986,0.0159777,0.0156504,0.015983,0.0165132,0.0165504,0.0173052,0.0160314,0.0165981,0.0175588,0.0181187,0.0180096,0.0183408,0.019271,0.0193411,0.01921,0.018817,0.0197229,0.0202813,0.0197948,0.019926,0.0202532,0.0200421,0.0200643,0.0202996,0.0207935,0.0211599,0.0212071,0.0215204,0.0221489,0.0221405,0.0221074,0.0223825,0.0226011,0.0228303,0.0236441,0.023657,0.0237718,0.0238931,0.0240452,0.024065,0.0241817,0.0243131,0.024934,0.0251808,0.0252146,0.0252641,0.0253696,0.0251568,0.0256445,0.0259846,0.0259008,0.0259019,0.0263088,0.0268076,0.0268395,0.0267481,0.0266989,0.0268386,0.0271242,0.0274671,0.0276127,0.027792,0.0282135,0.0281651,0.0280931,0.0285039,0.0291522,0.0293984,0.0288173,0.02838,0.0283835,0.028385,0.0290195,0.0297227,0.0296128,0.0301071,0.0301847,0.0301623,0.0304551,0.0303938,0.0312883,0.0310158,0.031203,0.0313464,0.0311548,0.0306484,0.0309863,0.031156,0.0310591,0.0318005,0.0319706,0.0321212,0.0320435,0.0301817,0.0300611,0.0302793,0.0317148,0.030294,0.0294278,0.0293315,0.0324278,0.0362416,0.0338134,0.0311764,0.0326794,0.0349654,0.0366437,0.0383166,0.0372667,0.0380687,0.0386191,0.0366046,0.0344482,0.038238,0.0381481,0.0379468,0.0404548,0.043729,0.036142,0.0352082,0.0385708,0.0387073,0.0351049,0.0360695,0.0363461,0.0366534,0.0359528,0.0336777,0.0413792,0.0409652,0.0354546,0.0418967,0.0392956,0.0435722,0.0426284,0.035497,0.0319198,0.0357352,0.0385076,0.0416407,0.0427712,0.0433163,0.0402244,0.0406165,0.0396564,0.0428217,0.0411541,0.0350566,0.0333024,0.0394364,0.0388156,0.0375781,0.0406934,0.0384837,0.0381498,0.0342831,0.0449971,0.0451861,0.036388,0.038031,0.0421608,0.0409231,0.0427191,0.0428218,0.0502399,0.0459885,0.0445184,0.0414136,0.0374494,0.0406599,0.0415298,0.0415663,0.0417246,0.0473798,0.0410422,0.0439214,0.0403176,0.0510353,0.0523659,0.0386701,0.0433307,0.0410478,0.0501241,0.0451217,0.0460655,0.0471929,0.0456386,0.0469875,0.0438045,0.0448683,0.0450742,0.0416742,0.0451259,0.0512952,0.0531815,0.0496349,0.0472177,0.0464218,0.0395934,0.0457618,0.0487803,0.0439132,0.0557025,0.0443357,0.0499289,0.0505555,0.0510926,0.046505,0.0336894,0.0357188,0.0577421,0.050049,0.0439076,0.052948,0.0582651,0.0526914,0.0492006,0.0526177,0.0549918,0.052844,lrm_rachmaninoff,5.1737e-05,3.793914285714285e-05,3.101539568345324e-05,3.333435406698565e-05,0.5792078819967099,0.7403646987652873,0.9353238151681392,0.8500011196396222,-8.72E-09,0.3763257350569911,-2.22E-07,2.876965255969345,-3.93E-08,0.5786456390616032,3.243960388582678,-0.105788618,0,-0.042919686,-0.140525144,0,-0.057698766,0.044738464,1,0.020213777,-0.111165379,0,-0.033053645,0.2207294537655142,1,1
